Series;Time;Value
Fees in satoshis / TX;2018-05-13T10:00:00.000Z;14893.301603311636
Fees in satoshis / TX;2018-05-14T04:30:00.000Z;16832.04693594257
Fees in satoshis / TX;2018-05-14T23:00:00.000Z;17154.831349620617
Fees in satoshis / TX;2018-05-15T17:30:00.000Z;16966.32193487045
Fees in satoshis / TX;2018-05-16T12:00:00.000Z;13951.175616481276
Fees in satoshis / TX;2018-05-17T06:30:00.000Z;35906.46721496233
Fees in satoshis / TX;2018-05-18T01:00:00.000Z;35618.28601978184
Fees in satoshis / TX;2018-05-18T19:30:00.000Z;19566.547931768153
Fees in satoshis / TX;2018-05-19T14:00:00.000Z;16398.019507562865
Fees in satoshis / TX;2018-05-20T08:30:00.000Z;14857.979170284338
Fees in satoshis / TX;2018-05-21T03:00:00.000Z;15989.932927538695
Fees in satoshis / TX;2018-05-21T21:30:00.000Z;12864.493723626107
Fees in satoshis / TX;2018-05-22T16:00:00.000Z;13687.458070978168
Fees in satoshis / TX;2018-05-23T10:30:00.000Z;13034.509855454504
Fees in satoshis / TX;2018-05-24T05:00:00.000Z;14259.083902202394
Fees in satoshis / TX;2018-05-24T23:30:00.000Z;15682.558897873438
Fees in satoshis / TX;2018-05-25T18:00:00.000Z;14463.268970581426
Fees in satoshis / TX;2018-05-26T12:30:00.000Z;13205.469209832932
Fees in satoshis / TX;2018-05-27T07:00:00.000Z;13098.924422146478
Fees in satoshis / TX;2018-05-28T01:30:00.000Z;12829.499455527348
Fees in satoshis / TX;2018-05-28T20:00:00.000Z;18879.960544092097
Fees in satoshis / TX;2018-05-29T14:30:00.000Z;10991.274207837385
Fees in satoshis / TX;2018-05-30T09:00:00.000Z;10721.96058656386
Fees in satoshis / TX;2018-05-31T03:30:00.000Z;10576.07512910857
Fees in satoshis / TX;2018-05-31T22:00:00.000Z;10817.93861792049
Fees in satoshis / TX;2018-06-01T16:30:00.000Z;8856.797005109835
Fees in satoshis / TX;2018-06-02T11:00:00.000Z;8700.346184352315
Fees in satoshis / TX;2018-06-03T05:30:00.000Z;9366.130295160197
Fees in satoshis / TX;2018-06-04T00:00:00.000Z;10481.114967924967
Fees in satoshis / TX;2018-06-04T18:30:00.000Z;8472.232778147874
Fees in satoshis / TX;2018-06-05T13:00:00.000Z;8431.424812206136
Fees in satoshis / TX;2018-06-06T07:30:00.000Z;9352.457870928933
Fees in satoshis / TX;2018-06-07T02:00:00.000Z;10607.896468665549
Fees in satoshis / TX;2018-06-07T20:30:00.000Z;9156.30627582153
Fees in satoshis / TX;2018-06-08T15:00:00.000Z;8184.475546949048
Fees in satoshis / TX;2018-06-09T09:30:00.000Z;10669.962085670404
Fees in satoshis / TX;2018-06-10T04:00:00.000Z;9139.806997859634
Fees in satoshis / TX;2018-06-10T22:30:00.000Z;10387.072032255419
Fees in satoshis / TX;2018-06-11T17:00:00.000Z;11559.503275060393
Fees in satoshis / TX;2018-06-12T11:30:00.000Z;9741.26905034644
Fees in satoshis / TX;2018-06-13T06:00:00.000Z;18767.70529534284
Fees in satoshis / TX;2018-06-14T00:30:00.000Z;13582.661248194816
Fees in satoshis / TX;2018-06-14T19:00:00.000Z;12362.517822679627
Fees in satoshis / TX;2018-06-15T13:30:00.000Z;9610.770814750655
Fees in satoshis / TX;2018-06-16T08:00:00.000Z;11229.345446455194
Fees in satoshis / TX;2018-06-17T02:30:00.000Z;17780.557733249214
Fees in satoshis / TX;2018-06-17T21:00:00.000Z;9162.281348776733
Fees in satoshis / TX;2018-06-18T15:30:00.000Z;8630.338559931613
Fees in satoshis / TX;2018-06-19T10:00:00.000Z;93796.42080514296
Fees in satoshis / TX;2018-06-20T04:30:00.000Z;106624.60216494033
Fees in satoshis / TX;2018-06-20T23:00:00.000Z;39971.3166414232
Fees in satoshis / TX;2018-06-21T17:30:00.000Z;33932.80309140528
Fees in satoshis / TX;2018-06-22T12:00:00.000Z;28325.89296269427
Fees in satoshis / TX;2018-06-23T06:30:00.000Z;18248.02397562654
Fees in satoshis / TX;2018-06-24T01:00:00.000Z;18131.72178033192
Fees in satoshis / TX;2018-06-24T19:30:00.000Z;16249.879855449035
Fees in satoshis / TX;2018-06-25T14:00:00.000Z;15951.783114609183
Fees in satoshis / TX;2018-06-26T08:30:00.000Z;16980.021038197363
Fees in satoshis / TX;2018-06-27T03:00:00.000Z;17085.862903377554
Fees in satoshis / TX;2018-06-27T21:30:00.000Z;15281.394988004064
Fees in satoshis / TX;2018-06-28T16:00:00.000Z;13776.06182769937
Fees in satoshis / TX;2018-06-29T10:30:00.000Z;13107.920073872307
Fees in satoshis / TX;2018-06-30T05:00:00.000Z;12596.799000558243
Fees in satoshis / TX;2018-06-30T23:30:00.000Z;11046.308014321732
Fees in satoshis / TX;2018-07-01T18:00:00.000Z;10753.501753418856
Fees in satoshis / TX;2018-07-02T12:30:00.000Z;11601.95688574372
Fees in satoshis / TX;2018-07-03T07:00:00.000Z;12394.134516240068
Fees in satoshis / TX;2018-07-04T01:30:00.000Z;10688.793748286376
Fees in satoshis / TX;2018-07-04T20:00:00.000Z;10500.973673801998
Fees in satoshis / TX;2018-07-05T14:30:00.000Z;9185.651334686641
Fees in satoshis / TX;2018-07-06T09:00:00.000Z;10189.167734894643
Fees in satoshis / TX;2018-07-07T03:30:00.000Z;9837.750903443104
Fees in satoshis / TX;2018-07-07T22:00:00.000Z;10611.790121727909
Fees in satoshis / TX;2018-07-08T16:30:00.000Z;9061.247526506218
Fees in satoshis / TX;2018-07-09T11:00:00.000Z;9168.587919623396
Fees in satoshis / TX;2018-07-10T05:30:00.000Z;10729.177247172984
Fees in satoshis / TX;2018-07-11T00:00:00.000Z;10643.878916243668
Fees in satoshis / TX;2018-07-11T18:30:00.000Z;8959.881983718655
Fees in satoshis / TX;2018-07-12T13:00:00.000Z;8747.856922054276
Fees in satoshis / TX;2018-07-13T07:30:00.000Z;9190.360702993907
Fees in satoshis / TX;2018-07-14T02:00:00.000Z;8504.451798445229
Fees in satoshis / TX;2018-07-14T20:30:00.000Z;8662.44296737341
Fees in satoshis / TX;2018-07-15T15:00:00.000Z;9636.646939399277
Fees in satoshis / TX;2018-07-16T09:30:00.000Z;10986.821296814143
Fees in satoshis / TX;2018-07-17T04:00:00.000Z;10855.211563996752
Fees in satoshis / TX;2018-07-17T22:30:00.000Z;12804.939497296022
Fees in satoshis / TX;2018-07-18T17:00:00.000Z;13159.405711604153
Fees in satoshis / TX;2018-07-19T11:30:00.000Z;11147.749166990186
Fees in satoshis / TX;2018-07-20T06:00:00.000Z;10170.516752570853
Fees in satoshis / TX;2018-07-21T00:30:00.000Z;9574.857810955413
Fees in satoshis / TX;2018-07-21T19:00:00.000Z;9077.246812713884
Fees in satoshis / TX;2018-07-22T13:30:00.000Z;8545.553764340204
Fees in satoshis / TX;2018-07-23T08:00:00.000Z;11253.601903223314
Fees in satoshis / TX;2018-07-24T02:30:00.000Z;11359.46487585241
Fees in satoshis / TX;2018-07-24T21:00:00.000Z;10676.674075256173
Fees in satoshis / TX;2018-07-25T15:30:00.000Z;9214.437428974974
Fees in satoshis / TX;2018-07-26T10:00:00.000Z;10438.052093094986
Fees in satoshis / TX;2018-07-27T04:30:00.000Z;8824.011193641469
Fees in satoshis / TX;2018-07-27T23:00:00.000Z;9054.31410480984
Fees in satoshis / TX;2018-07-28T17:30:00.000Z;7261.905000124558
Fees in satoshis / TX;2018-07-29T12:00:00.000Z;10437.624056814977
Fees in satoshis / TX;2018-07-30T06:30:00.000Z;10206.124079397143
Fees in satoshis / TX;2018-07-31T01:00:00.000Z;10747.413126099978
Fees in satoshis / TX;2018-07-31T19:30:00.000Z;8804.261037513235
Fees in satoshis / TX;2018-08-01T14:00:00.000Z;11468.33774838665
Fees in satoshis / TX;2018-08-02T08:30:00.000Z;9311.395815583235
Fees in satoshis / TX;2018-08-03T03:00:00.000Z;10239.46234902556
Fees in satoshis / TX;2018-08-03T21:30:00.000Z;9344.100732121397
Fees in satoshis / TX;2018-08-04T16:00:00.000Z;7798.028799807179
Fees in satoshis / TX;2018-08-05T10:30:00.000Z;7517.877006900661
Fees in satoshis / TX;2018-08-06T05:00:00.000Z;7872.195709328916
Fees in satoshis / TX;2018-08-06T23:30:00.000Z;8106.984853449371
Fees in satoshis / TX;2018-08-07T18:00:00.000Z;7886.071580065009
Fees in satoshis / TX;2018-08-08T12:30:00.000Z;8528.095990299154
Fees in satoshis / TX;2018-08-09T07:00:00.000Z;9172.709404920799
Fees in satoshis / TX;2018-08-10T01:30:00.000Z;9231.465326661855
Fees in satoshis / TX;2018-08-10T20:00:00.000Z;8242.353887919531
Fees in satoshis / TX;2018-08-11T14:30:00.000Z;7242.735048090236
Fees in satoshis / TX;2018-08-12T09:00:00.000Z;7362.783406820466
Fees in satoshis / TX;2018-08-13T03:30:00.000Z;9051.901127359539
Fees in satoshis / TX;2018-08-13T22:00:00.000Z;10306.557579899196
Fees in satoshis / TX;2018-08-14T16:30:00.000Z;9395.276238634184
Fees in satoshis / TX;2018-08-15T11:00:00.000Z;8736.399109023709
Fees in satoshis / TX;2018-08-16T05:30:00.000Z;10185.429959886602
Fees in satoshis / TX;2018-08-17T00:00:00.000Z;10444.832021221724
Fees in satoshis / TX;2018-08-17T18:30:00.000Z;9322.854793313463
Fees in satoshis / TX;2018-08-18T13:00:00.000Z;8228.78383450502
Fees in satoshis / TX;2018-08-19T07:30:00.000Z;10256.470819862117
Fees in satoshis / TX;2018-08-20T02:00:00.000Z;13856.282649089457
Fees in satoshis / TX;2018-08-20T20:30:00.000Z;12241.13605064734
Fees in satoshis / TX;2018-08-21T15:00:00.000Z;9990.0752295486
Fees in satoshis / TX;2018-08-22T09:30:00.000Z;9493.677041161773
Fees in satoshis / TX;2018-08-23T04:00:00.000Z;8679.44114104504
Fees in satoshis / TX;2018-08-23T22:30:00.000Z;8613.211492444636
Fees in satoshis / TX;2018-08-24T17:00:00.000Z;8834.600030391963
Fees in satoshis / TX;2018-08-25T11:30:00.000Z;11244.18055228211
Fees in satoshis / TX;2018-08-26T06:00:00.000Z;18006.316320337904
Fees in satoshis / TX;2018-08-27T00:30:00.000Z;13213.412634554303
Fees in satoshis / TX;2018-08-27T19:00:00.000Z;21868.95036482536
Fees in satoshis / TX;2018-08-28T13:30:00.000Z;11764.445465388013
Fees in satoshis / TX;2018-08-29T08:00:00.000Z;9575.278980362034
Fees in satoshis / TX;2018-08-30T02:30:00.000Z;10318.643999565895
Fees in satoshis / TX;2018-08-30T21:00:00.000Z;10164.189611753038
Fees in satoshis / TX;2018-08-31T15:30:00.000Z;9590.336649248831
Fees in satoshis / TX;2018-09-01T10:00:00.000Z;8510.059713982433
Fees in satoshis / TX;2018-09-02T04:30:00.000Z;8456.354275180216
Fees in satoshis / TX;2018-09-02T23:00:00.000Z;8888.446962194379
Fees in satoshis / TX;2018-09-03T17:30:00.000Z;8777.842542310098
Fees in satoshis / TX;2018-09-04T12:00:00.000Z;10411.492375662006
Fees in satoshis / TX;2018-09-05T06:30:00.000Z;13324.905896414888
Fees in satoshis / TX;2018-09-06T01:00:00.000Z;12446.844718342032
Fees in satoshis / TX;2018-09-06T19:30:00.000Z;10887.96168480957
Fees in satoshis / TX;2018-09-07T14:00:00.000Z;11081.240480690458
Fees in satoshis / TX;2018-09-08T08:30:00.000Z;9118.07271236217
Fees in satoshis / TX;2018-09-09T03:00:00.000Z;9546.78488833463
Fees in satoshis / TX;2018-09-09T21:30:00.000Z;9244.92224722348
Fees in satoshis / TX;2018-09-10T16:00:00.000Z;8024.56808625317
Fees in satoshis / TX;2018-09-11T10:30:00.000Z;10357.328654255449
Fees in satoshis / TX;2018-09-12T05:00:00.000Z;10146.607145420452
Fees in satoshis / TX;2018-09-12T23:30:00.000Z;8535.072729674403
Fees in satoshis / TX;2018-09-13T18:00:00.000Z;8766.52770702592
Fees in satoshis / TX;2018-09-14T12:30:00.000Z;8363.871540621454
Fees in satoshis / TX;2018-09-15T07:00:00.000Z;7198.003528995348
Fees in satoshis / TX;2018-09-16T01:30:00.000Z;7433.454400792012
Fees in satoshis / TX;2018-09-16T20:00:00.000Z;7191.716314373385
Fees in satoshis / TX;2018-09-17T14:30:00.000Z;6780.278227153315
Fees in satoshis / TX;2018-09-18T09:00:00.000Z;7620.181480415731
Fees in satoshis / TX;2018-09-19T03:30:00.000Z;6702.673238498925
Fees in satoshis / TX;2018-09-19T22:00:00.000Z;6998.5473696605195
Fees in satoshis / TX;2018-09-20T16:30:00.000Z;7020.606049986387
Fees in satoshis / TX;2018-09-21T11:00:00.000Z;9343.0733148574
Fees in satoshis / TX;2018-09-22T05:30:00.000Z;7541.650196880033
Fees in satoshis / TX;2018-09-23T00:00:00.000Z;7690.99065735197
Fees in satoshis / TX;2018-09-23T18:30:00.000Z;6155.28081951172
Fees in satoshis / TX;2018-09-24T13:00:00.000Z;6014.850220606831
Fees in satoshis / TX;2018-09-25T07:30:00.000Z;8371.849757832753
Fees in satoshis / TX;2018-09-26T02:00:00.000Z;7933.7371087897445
Fees in satoshis / TX;2018-09-26T20:30:00.000Z;8016.6656447784135
Fees in satoshis / TX;2018-09-27T15:00:00.000Z;9434.040900668268
Fees in satoshis / TX;2018-09-28T09:30:00.000Z;11923.983044786479
Fees in satoshis / TX;2018-09-29T04:00:00.000Z;8335.28687909182
Fees in satoshis / TX;2018-09-29T22:30:00.000Z;7829.711925433884
Fees in satoshis / TX;2018-09-30T17:00:00.000Z;6325.508027259097
Fees in satoshis / TX;2018-10-01T11:30:00.000Z;9401.265778734414
Fees in satoshis / TX;2018-10-02T06:00:00.000Z;10914.972733583392
Fees in satoshis / TX;2018-10-03T00:30:00.000Z;8905.360903345674
Fees in satoshis / TX;2018-10-03T19:00:00.000Z;8321.841213843732
Fees in satoshis / TX;2018-10-04T13:30:00.000Z;6571.796136109277
Fees in satoshis / TX;2018-10-05T08:00:00.000Z;9087.139327869461
Fees in satoshis / TX;2018-10-06T02:30:00.000Z;8469.881350387754
Fees in satoshis / TX;2018-10-06T21:00:00.000Z;6622.665322937153
Fees in satoshis / TX;2018-10-07T15:30:00.000Z;5899.809397602205
Fees in satoshis / TX;2018-10-08T10:00:00.000Z;6649.065784712012
Fees in satoshis / TX;2018-10-09T04:30:00.000Z;6858.403866474703
Fees in satoshis / TX;2018-10-09T23:00:00.000Z;6460.345198144679
Fees in satoshis / TX;2018-10-10T17:30:00.000Z;6099.205263361353
Fees in satoshis / TX;2018-10-11T12:00:00.000Z;6663.113754454885
Fees in satoshis / TX;2018-10-12T06:30:00.000Z;7538.8971140915855
Fees in satoshis / TX;2018-10-13T01:00:00.000Z;6659.929314946613
Fees in satoshis / TX;2018-10-13T19:30:00.000Z;6157.691151498729
Fees in satoshis / TX;2018-10-14T14:00:00.000Z;6618.959063127403
Fees in satoshis / TX;2018-10-15T08:30:00.000Z;8004.334114508641
Fees in satoshis / TX;2018-10-16T03:00:00.000Z;7539.012558358107
Fees in satoshis / TX;2018-10-16T21:30:00.000Z;7306.625890008945
Fees in satoshis / TX;2018-10-17T16:00:00.000Z;6653.510988208938
Fees in satoshis / TX;2018-10-18T10:30:00.000Z;6858.100719231295
Fees in satoshis / TX;2018-10-19T05:00:00.000Z;6862.7196935165675
Fees in satoshis / TX;2018-10-19T23:30:00.000Z;6445.96448450562
Fees in satoshis / TX;2018-10-20T18:00:00.000Z;5682.000091750656
Fees in satoshis / TX;2018-10-21T12:30:00.000Z;5596.418408912031
Fees in satoshis / TX;2018-10-22T07:00:00.000Z;6498.983107763902
Fees in satoshis / TX;2018-10-23T01:30:00.000Z;6572.392207277284
Fees in satoshis / TX;2018-10-23T20:00:00.000Z;6562.69005364189
Fees in satoshis / TX;2018-10-24T14:30:00.000Z;5947.340443432755
Fees in satoshis / TX;2018-10-25T09:00:00.000Z;6801.192487797685
Fees in satoshis / TX;2018-10-26T03:30:00.000Z;7241.927304612497
Fees in satoshis / TX;2018-10-26T22:00:00.000Z;5556.54332597527
Fees in satoshis / TX;2018-10-27T16:30:00.000Z;8445.621429633125
Fees in satoshis / TX;2018-10-28T11:00:00.000Z;5479.697526995378
Fees in satoshis / TX;2018-10-29T05:30:00.000Z;7228.162098880494
Fees in satoshis / TX;2018-10-30T00:00:00.000Z;6835.660423912278
Fees in satoshis / TX;2018-10-30T18:30:00.000Z;5690.165327122129
Fees in satoshis / TX;2018-10-31T13:00:00.000Z;5544.388208050544
Fees in satoshis / TX;2018-11-01T07:30:00.000Z;6004.33838853445
Fees in satoshis / TX;2018-11-02T02:00:00.000Z;6368.184988072109
Fees in satoshis / TX;2018-11-02T20:30:00.000Z;5669.202437662937
Fees in satoshis / TX;2018-11-03T15:00:00.000Z;4678.386233507701
Fees in satoshis / TX;2018-11-04T09:30:00.000Z;5813.933467139322
Fees in satoshis / TX;2018-11-05T04:00:00.000Z;6351.030752593451
Fees in satoshis / TX;2018-11-05T22:30:00.000Z;6270.4064255155345
Fees in satoshis / TX;2018-11-06T17:00:00.000Z;6173.7030062947015
Fees in satoshis / TX;2018-11-07T11:30:00.000Z;6774.342771787897
Fees in satoshis / TX;2018-11-08T06:00:00.000Z;7731.1735391524035
Fees in satoshis / TX;2018-11-09T00:30:00.000Z;8080.83203678164
Fees in satoshis / TX;2018-11-09T19:00:00.000Z;6614.310255662101
Fees in satoshis / TX;2018-11-10T13:30:00.000Z;6136.381654747815
Fees in satoshis / TX;2018-11-11T08:00:00.000Z;5542.031996908643
Fees in satoshis / TX;2018-11-12T02:30:00.000Z;6532.642163987409
Fees in satoshis / TX;2018-11-12T21:00:00.000Z;6140.090955378518
Fees in satoshis / TX;2018-11-13T15:30:00.000Z;5627.729484438493
Fees in satoshis / TX;2018-11-14T10:00:00.000Z;10542.331577473384
Fees in satoshis / TX;2018-11-15T04:30:00.000Z;13574.812172338477
Fees in satoshis / TX;2018-11-15T23:00:00.000Z;13394.380764065416
Fees in satoshis / TX;2018-11-16T17:30:00.000Z;9483.098531861839
Fees in satoshis / TX;2018-11-17T12:00:00.000Z;7412.015146812594
Fees in satoshis / TX;2018-11-18T06:30:00.000Z;7833.351646000034
Fees in satoshis / TX;2018-11-19T01:00:00.000Z;11999.717709500566
Fees in satoshis / TX;2018-11-19T19:30:00.000Z;23549.13246636481
Fees in satoshis / TX;2018-11-20T14:00:00.000Z;21477.075585962208
Fees in satoshis / TX;2018-11-21T08:30:00.000Z;18728.05296608752
Fees in satoshis / TX;2018-11-22T03:00:00.000Z;15297.2567473121
Fees in satoshis / TX;2018-11-22T21:30:00.000Z;13961.022649900877
Fees in satoshis / TX;2018-11-23T16:00:00.000Z;11390.320736455888
Fees in satoshis / TX;2018-11-24T10:30:00.000Z;13713.903367023839
Fees in satoshis / TX;2018-11-25T05:00:00.000Z;13906.012360748422
Fees in satoshis / TX;2018-11-25T23:30:00.000Z;13987.153080497033
Fees in satoshis / TX;2018-11-26T18:00:00.000Z;12904.740345766466
Fees in satoshis / TX;2018-11-27T12:30:00.000Z;14632.962742193995
Fees in satoshis / TX;2018-11-28T07:00:00.000Z;15481.712299976618
Fees in satoshis / TX;2018-11-29T01:30:00.000Z;18755.663993080012
Fees in satoshis / TX;2018-11-29T20:00:00.000Z;15287.444554432737
Fees in satoshis / TX;2018-11-30T14:30:00.000Z;15815.892216040187
Fees in satoshis / TX;2018-12-01T09:00:00.000Z;12498.618116419404
Fees in satoshis / TX;2018-12-02T03:30:00.000Z;10757.661922216732
Fees in satoshis / TX;2018-12-02T22:00:00.000Z;11577.721576227848
Fees in satoshis / TX;2018-12-03T16:30:00.000Z;12560.336694773236
Fees in satoshis / TX;2018-12-04T11:00:00.000Z;10553.103740192462
Fees in satoshis / TX;2018-12-05T05:30:00.000Z;10480.121731887926
Fees in satoshis / TX;2018-12-06T00:00:00.000Z;10580.430836883223
Fees in satoshis / TX;2018-12-06T18:30:00.000Z;10469.264803118347
Fees in satoshis / TX;2018-12-07T13:00:00.000Z;10952.46750376383
Fees in satoshis / TX;2018-12-08T07:30:00.000Z;8209.489514952851
Fees in satoshis / TX;2018-12-09T02:00:00.000Z;7201.860158085226
Fees in satoshis / TX;2018-12-09T20:30:00.000Z;8174.615586492238
Fees in satoshis / TX;2018-12-10T15:00:00.000Z;7813.250134570936
Fees in satoshis / TX;2018-12-11T09:30:00.000Z;9373.273739385446
Fees in satoshis / TX;2018-12-12T04:00:00.000Z;8921.216535030237
Fees in satoshis / TX;2018-12-12T22:30:00.000Z;8318.646801094863
Fees in satoshis / TX;2018-12-13T17:00:00.000Z;7448.368495634486
Fees in satoshis / TX;2018-12-14T11:30:00.000Z;8642.659825207986
Fees in satoshis / TX;2018-12-15T06:00:00.000Z;7070.629664435583
Fees in satoshis / TX;2018-12-16T00:30:00.000Z;6910.831300804459
Fees in satoshis / TX;2018-12-16T19:00:00.000Z;5986.499055007328
Fees in satoshis / TX;2018-12-17T13:30:00.000Z;7148.9117331960215
Fees in satoshis / TX;2018-12-18T08:00:00.000Z;10945.185005373762
Fees in satoshis / TX;2018-12-19T02:30:00.000Z;11328.863826810342
Fees in satoshis / TX;2018-12-19T21:00:00.000Z;8831.956845641449
Fees in satoshis / TX;2018-12-20T15:30:00.000Z;9198.767168751963
Fees in satoshis / TX;2018-12-21T10:00:00.000Z;10856.106413824624
Fees in satoshis / TX;2018-12-22T04:30:00.000Z;7439.963882146704
Fees in satoshis / TX;2018-12-22T23:00:00.000Z;6358.102110977011
Fees in satoshis / TX;2018-12-23T17:30:00.000Z;6185.589876022213
Fees in satoshis / TX;2018-12-24T12:00:00.000Z;8430.272398819074
Fees in satoshis / TX;2018-12-25T06:30:00.000Z;6621.237272733177
Fees in satoshis / TX;2018-12-26T01:00:00.000Z;6252.508535290268
Fees in satoshis / TX;2018-12-26T19:30:00.000Z;5071.3303971302685
Fees in satoshis / TX;2018-12-27T14:00:00.000Z;5786.223593299209
Fees in satoshis / TX;2018-12-28T08:30:00.000Z;5516.468237350905
Fees in satoshis / TX;2018-12-29T03:00:00.000Z;5811.265346755534
Fees in satoshis / TX;2018-12-29T21:30:00.000Z;5552.955539512008
Fees in satoshis / TX;2018-12-30T16:00:00.000Z;4512.350130824348
Fees in satoshis / TX;2018-12-31T10:30:00.000Z;6006.63539898256
Fees in satoshis / TX;2019-01-01T05:00:00.000Z;4810.668428748545
Fees in satoshis / TX;2019-01-01T23:30:00.000Z;6449.702371394121
Fees in satoshis / TX;2019-01-02T18:00:00.000Z;6435.172356262072
Fees in satoshis / TX;2019-01-03T12:30:00.000Z;6701.853491210989
Fees in satoshis / TX;2019-01-04T07:00:00.000Z;6834.114705876529
Fees in satoshis / TX;2019-01-05T01:30:00.000Z;4572.496941021022
Fees in satoshis / TX;2019-01-05T20:00:00.000Z;4960.537825432813
Fees in satoshis / TX;2019-01-06T14:30:00.000Z;7085.141217837103
Fees in satoshis / TX;2019-01-07T09:00:00.000Z;8806.09893835601
Fees in satoshis / TX;2019-01-08T03:30:00.000Z;6909.229206270607
Fees in satoshis / TX;2019-01-08T22:00:00.000Z;7123.335361970426
Fees in satoshis / TX;2019-01-09T16:30:00.000Z;7342.104707592865
Fees in satoshis / TX;2019-01-10T11:00:00.000Z;7848.160205854438
Fees in satoshis / TX;2019-01-11T05:30:00.000Z;8427.034517353919
Fees in satoshis / TX;2019-01-12T00:00:00.000Z;6341.642411742749
Fees in satoshis / TX;2019-01-12T18:30:00.000Z;4688.446703142734
Fees in satoshis / TX;2019-01-13T13:00:00.000Z;5779.584527555516
Fees in satoshis / TX;2019-01-14T07:30:00.000Z;6356.244849339054
Fees in satoshis / TX;2019-01-15T02:00:00.000Z;7093.756875604503
Fees in satoshis / TX;2019-01-15T20:30:00.000Z;7267.53214706251
Fees in satoshis / TX;2019-01-16T15:00:00.000Z;8414.921616122458
Fees in satoshis / TX;2019-01-17T09:30:00.000Z;7812.969715535888
Fees in satoshis / TX;2019-01-18T04:00:00.000Z;7027.351876604212
Fees in satoshis / TX;2019-01-18T22:30:00.000Z;6124.083409230779
Fees in satoshis / TX;2019-01-19T17:00:00.000Z;4657.156780920985
Fees in satoshis / TX;2019-01-20T11:30:00.000Z;5527.846994403555
Fees in satoshis / TX;2019-01-21T06:00:00.000Z;6539.340422168229
Fees in satoshis / TX;2019-01-22T00:30:00.000Z;7068.122457852888
Fees in satoshis / TX;2019-01-22T19:00:00.000Z;6524.401393866003
Fees in satoshis / TX;2019-01-23T13:30:00.000Z;8096.882052669659
Fees in satoshis / TX;2019-01-24T08:00:00.000Z;7567.09451063871
Fees in satoshis / TX;2019-01-25T02:30:00.000Z;8525.834104067193
Fees in satoshis / TX;2019-01-25T21:00:00.000Z;7435.628574058693
Fees in satoshis / TX;2019-01-26T15:30:00.000Z;5743.55390874286
Fees in satoshis / TX;2019-01-27T10:00:00.000Z;5748.285833781971
Fees in satoshis / TX;2019-01-28T04:30:00.000Z;8183.1466226961675
Fees in satoshis / TX;2019-01-28T23:00:00.000Z;7636.342755231063
Fees in satoshis / TX;2019-01-29T17:30:00.000Z;5575.026345937461
Fees in satoshis / TX;2019-01-30T12:00:00.000Z;7161.863182302422
Fees in satoshis / TX;2019-01-31T06:30:00.000Z;9380.767834029262
Fees in satoshis / TX;2019-02-01T01:00:00.000Z;10647.297960227339
Fees in satoshis / TX;2019-02-01T19:30:00.000Z;6204.526916792542
Fees in satoshis / TX;2019-02-02T14:00:00.000Z;5563.021919356035
Fees in satoshis / TX;2019-02-03T08:30:00.000Z;5003.558818019401
Fees in satoshis / TX;2019-02-04T03:00:00.000Z;5069.975106256452
Fees in satoshis / TX;2019-02-04T21:30:00.000Z;4730.186129080662
Fees in satoshis / TX;2019-02-05T16:00:00.000Z;4640.528644027061
Fees in satoshis / TX;2019-02-06T10:30:00.000Z;6587.01616330216
Fees in satoshis / TX;2019-02-07T05:00:00.000Z;4815.636003126177
Fees in satoshis / TX;2019-02-07T23:30:00.000Z;5844.92023714062
Fees in satoshis / TX;2019-02-08T18:00:00.000Z;5777.227753388989
Fees in satoshis / TX;2019-02-09T12:30:00.000Z;5399.320884628725
Fees in satoshis / TX;2019-02-10T07:00:00.000Z;4803.330975839264
Fees in satoshis / TX;2019-02-11T01:30:00.000Z;6984.002909639076
Fees in satoshis / TX;2019-02-11T20:00:00.000Z;10714.3479731193
Fees in satoshis / TX;2019-02-12T14:30:00.000Z;12523.184020108174
Fees in satoshis / TX;2019-02-13T09:00:00.000Z;9512.959366018897
Fees in satoshis / TX;2019-02-14T03:30:00.000Z;7697.626869349866
Fees in satoshis / TX;2019-02-14T22:00:00.000Z;7530.689253836698
Fees in satoshis / TX;2019-02-15T16:30:00.000Z;9761.21446515294
Fees in satoshis / TX;2019-02-16T11:00:00.000Z;5603.525990886009
Fees in satoshis / TX;2019-02-17T05:30:00.000Z;6618.800096406253
Fees in satoshis / TX;2019-02-18T00:00:00.000Z;8214.550778863813
Fees in satoshis / TX;2019-02-18T18:30:00.000Z;8376.039447443145
Fees in satoshis / TX;2019-02-19T13:00:00.000Z;12646.698243987265
Fees in satoshis / TX;2019-02-20T07:30:00.000Z;12228.59218558348
Fees in satoshis / TX;2019-02-21T02:00:00.000Z;11413.920470073652
Fees in satoshis / TX;2019-02-21T20:30:00.000Z;12101.808969913185
Fees in satoshis / TX;2019-02-22T15:00:00.000Z;9268.181018385358
Fees in satoshis / TX;2019-02-23T09:30:00.000Z;8417.944194858808
Fees in satoshis / TX;2019-02-24T04:00:00.000Z;9997.04462326462
Fees in satoshis / TX;2019-02-24T22:30:00.000Z;10124.111857995911
Fees in satoshis / TX;2019-02-25T17:00:00.000Z;12149.882689717546
Fees in satoshis / TX;2019-02-26T11:30:00.000Z;10251.670894555044
Fees in satoshis / TX;2019-02-27T06:00:00.000Z;9443.981380297635
