Series,Time,Value
Fees in satoshis / TX,2019-06-22T02:20:00.000Z,35943.49146532156
Fees in satoshis / TX,2019-06-22T03:10:00.000Z,31674.34344819312
Fees in satoshis / TX,2019-06-22T04:00:00.000Z,37093.992600141915
Fees in satoshis / TX,2019-06-22T04:50:00.000Z,32066.560113021736
Fees in satoshis / TX,2019-06-22T05:40:00.000Z,35653.56467523907
Fees in satoshis / TX,2019-06-22T06:30:00.000Z,37866.59337242403
Fees in satoshis / TX,2019-06-22T07:20:00.000Z,30626.642933930038
Fees in satoshis / TX,2019-06-22T08:10:00.000Z,32154.90427454685
Fees in satoshis / TX,2019-06-22T09:00:00.000Z,31982.69997295619
Fees in satoshis / TX,2019-06-22T09:50:00.000Z,35120.36061809967
Fees in satoshis / TX,2019-06-22T10:40:00.000Z,38505.84563178863
Fees in satoshis / TX,2019-06-22T11:30:00.000Z,38794.7517473045
Fees in satoshis / TX,2019-06-22T12:20:00.000Z,35817.67290136458
Fees in satoshis / TX,2019-06-22T13:10:00.000Z,43228.63397135452
Fees in satoshis / TX,2019-06-22T14:00:00.000Z,38775.726338732056
Fees in satoshis / TX,2019-06-22T14:50:00.000Z,36696.392822577145
Fees in satoshis / TX,2019-06-22T15:40:00.000Z,39504.62792722478
Fees in satoshis / TX,2019-06-22T16:30:00.000Z,34617.00039735436
Fees in satoshis / TX,2019-06-22T17:20:00.000Z,38140.90037779746
Fees in satoshis / TX,2019-06-22T18:10:00.000Z,34362.336382296824
Fees in satoshis / TX,2019-06-22T19:00:00.000Z,30401.061088093567
Fees in satoshis / TX,2019-06-22T19:50:00.000Z,29934.91262926792
Fees in satoshis / TX,2019-06-22T20:40:00.000Z,26576.780143981257
Fees in satoshis / TX,2019-06-22T21:30:00.000Z,27791.969922896056
Fees in satoshis / TX,2019-06-22T22:20:00.000Z,26074.66177340581
Fees in satoshis / TX,2019-06-22T23:10:00.000Z,25107.544834957887
Fees in satoshis / TX,2019-06-23T00:00:00.000Z,27348.64547956951
Fees in satoshis / TX,2019-06-23T00:50:00.000Z,30433.386432813724
Fees in satoshis / TX,2019-06-23T01:40:00.000Z,27840.945894422817
Fees in satoshis / TX,2019-06-23T02:30:00.000Z,24102.967949418908
Fees in satoshis / TX,2019-06-23T03:20:00.000Z,24871.707625531184
Fees in satoshis / TX,2019-06-23T04:10:00.000Z,26822.391321906915
Fees in satoshis / TX,2019-06-23T05:00:00.000Z,21829.996007336304
Fees in satoshis / TX,2019-06-23T05:50:00.000Z,26475.98573754747
Fees in satoshis / TX,2019-06-23T06:40:00.000Z,25341.230682099595
Fees in satoshis / TX,2019-06-23T07:30:00.000Z,23635.82733055094
Fees in satoshis / TX,2019-06-23T08:20:00.000Z,20392.98721796688
Fees in satoshis / TX,2019-06-23T09:10:00.000Z,21902.90729794577
Fees in satoshis / TX,2019-06-23T10:00:00.000Z,23017.330492128367
Fees in satoshis / TX,2019-06-23T10:50:00.000Z,21456.410289816537
Fees in satoshis / TX,2019-06-23T11:40:00.000Z,20482.599205018854
Fees in satoshis / TX,2019-06-23T12:30:00.000Z,20080.090830488927
Fees in satoshis / TX,2019-06-23T13:20:00.000Z,29736.99731104839
Fees in satoshis / TX,2019-06-23T14:10:00.000Z,28845.43207274148
Fees in satoshis / TX,2019-06-23T15:00:00.000Z,21557.529265776837
Fees in satoshis / TX,2019-06-23T15:50:00.000Z,20320.529197025557
Fees in satoshis / TX,2019-06-23T16:40:00.000Z,23648.95800877351
Fees in satoshis / TX,2019-06-23T17:30:00.000Z,22773.408287769438
Fees in satoshis / TX,2019-06-23T18:20:00.000Z,16289.740049855018
Fees in satoshis / TX,2019-06-23T19:10:00.000Z,17085.855626305918
Fees in satoshis / TX,2019-06-23T20:00:00.000Z,16955.07746309885
Fees in satoshis / TX,2019-06-23T20:50:00.000Z,20551.131636384463
Fees in satoshis / TX,2019-06-23T21:40:00.000Z,23611.61465482473
Fees in satoshis / TX,2019-06-23T22:30:00.000Z,25465.96778433924
Fees in satoshis / TX,2019-06-23T23:20:00.000Z,16302.543321546133
Fees in satoshis / TX,2019-06-24T00:10:00.000Z,17531.588636507528
Fees in satoshis / TX,2019-06-24T01:00:00.000Z,30774.523386574427
Fees in satoshis / TX,2019-06-24T01:50:00.000Z,24371.274654141125
Fees in satoshis / TX,2019-06-24T02:40:00.000Z,25732.82311228107
Fees in satoshis / TX,2019-06-24T03:30:00.000Z,33249.39155145432
Fees in satoshis / TX,2019-06-24T04:20:00.000Z,36340.673800520104
Fees in satoshis / TX,2019-06-24T05:10:00.000Z,24278.06515327127
Fees in satoshis / TX,2019-06-24T06:00:00.000Z,24886.08238133309
Fees in satoshis / TX,2019-06-24T06:50:00.000Z,28469.378361315477
Fees in satoshis / TX,2019-06-24T07:40:00.000Z,23540.200947699854
Fees in satoshis / TX,2019-06-24T08:30:00.000Z,25959.6351686412
Fees in satoshis / TX,2019-06-24T09:20:00.000Z,24389.38294271815
Fees in satoshis / TX,2019-06-24T10:10:00.000Z,25328.179233574476
Fees in satoshis / TX,2019-06-24T11:00:00.000Z,22303.817259939784
Fees in satoshis / TX,2019-06-24T11:50:00.000Z,25457.205542076124
Fees in satoshis / TX,2019-06-24T12:40:00.000Z,30911.666030724748
Fees in satoshis / TX,2019-06-24T13:30:00.000Z,34260.19968794448
Fees in satoshis / TX,2019-06-24T14:20:00.000Z,32095.96175835986
Fees in satoshis / TX,2019-06-24T15:10:00.000Z,28517.5262631321
Fees in satoshis / TX,2019-06-24T16:00:00.000Z,29387.161223910738
Fees in satoshis / TX,2019-06-24T16:50:00.000Z,26900.642490460403
Fees in satoshis / TX,2019-06-24T17:40:00.000Z,24379.22428609747
Fees in satoshis / TX,2019-06-24T18:30:00.000Z,22677.808319610744
Fees in satoshis / TX,2019-06-24T19:20:00.000Z,24507.064590561797
Fees in satoshis / TX,2019-06-24T20:10:00.000Z,25893.9905584036
Fees in satoshis / TX,2019-06-24T21:00:00.000Z,29510.53896820607
Fees in satoshis / TX,2019-06-24T21:50:00.000Z,19181.565701674288
Fees in satoshis / TX,2019-06-24T22:40:00.000Z,18260.366461105274
Fees in satoshis / TX,2019-06-24T23:30:00.000Z,19985.319245270755
Fees in satoshis / TX,2019-06-25T00:20:00.000Z,20356.33669806224
Fees in satoshis / TX,2019-06-25T01:10:00.000Z,28411.86123699521
Fees in satoshis / TX,2019-06-25T02:00:00.000Z,20700.670515710477
Fees in satoshis / TX,2019-06-25T02:50:00.000Z,29622.197080479807
Fees in satoshis / TX,2019-06-25T03:40:00.000Z,36496.57241523361
Fees in satoshis / TX,2019-06-25T04:30:00.000Z,33508.04870028252
Fees in satoshis / TX,2019-06-25T05:20:00.000Z,30381.950606278726
Fees in satoshis / TX,2019-06-25T06:10:00.000Z,27733.171824134588
Fees in satoshis / TX,2019-06-25T07:00:00.000Z,25307.662685023963
Fees in satoshis / TX,2019-06-25T07:50:00.000Z,26437.677245598148
Fees in satoshis / TX,2019-06-25T08:40:00.000Z,26768.141919015918
Fees in satoshis / TX,2019-06-25T09:30:00.000Z,27587.420456403936
Fees in satoshis / TX,2019-06-25T10:20:00.000Z,26385.297097643837
Fees in satoshis / TX,2019-06-25T11:10:00.000Z,27988.715220387407
Fees in satoshis / TX,2019-06-25T12:00:00.000Z,28005.121226155625
Fees in satoshis / TX,2019-06-25T12:50:00.000Z,36148.09640521733
Fees in satoshis / TX,2019-06-25T13:40:00.000Z,48507.6879160838
Fees in satoshis / TX,2019-06-25T14:30:00.000Z,43502.036254611856
Fees in satoshis / TX,2019-06-25T15:20:00.000Z,35483.86256154858
Fees in satoshis / TX,2019-06-25T16:10:00.000Z,35776.22135388969
Fees in satoshis / TX,2019-06-25T17:00:00.000Z,36321.07118157179
Fees in satoshis / TX,2019-06-25T17:50:00.000Z,35143.50366317743
Fees in satoshis / TX,2019-06-25T18:40:00.000Z,32420.40267460238
Fees in satoshis / TX,2019-06-25T19:30:00.000Z,32655.998523917537
Fees in satoshis / TX,2019-06-25T20:20:00.000Z,30769.686582551447
Fees in satoshis / TX,2019-06-25T21:10:00.000Z,33898.71108251287
Fees in satoshis / TX,2019-06-25T22:00:00.000Z,38704.409031141586
Fees in satoshis / TX,2019-06-25T22:50:00.000Z,29992.045087078364
Fees in satoshis / TX,2019-06-25T23:40:00.000Z,33323.11964026209
Fees in satoshis / TX,2019-06-26T00:30:00.000Z,31428.263228009142
Fees in satoshis / TX,2019-06-26T01:20:00.000Z,33767.946588886916
Fees in satoshis / TX,2019-06-26T02:10:00.000Z,30957.855207538105
Fees in satoshis / TX,2019-06-26T03:00:00.000Z,28939.440576080233
Fees in satoshis / TX,2019-06-26T03:50:00.000Z,32976.74523427063
Fees in satoshis / TX,2019-06-26T04:40:00.000Z,31522.446907614707
Fees in satoshis / TX,2019-06-26T05:30:00.000Z,36971.85936547804
Fees in satoshis / TX,2019-06-26T06:20:00.000Z,39599.618556095076
Fees in satoshis / TX,2019-06-26T07:10:00.000Z,42109.502722793884
Fees in satoshis / TX,2019-06-26T08:00:00.000Z,50487.31140308957
Fees in satoshis / TX,2019-06-26T08:50:00.000Z,58644.63042280971
Fees in satoshis / TX,2019-06-26T09:40:00.000Z,43388.16467163917
Fees in satoshis / TX,2019-06-26T10:30:00.000Z,42082.75094462605
Fees in satoshis / TX,2019-06-26T11:20:00.000Z,39286.75743728138
Fees in satoshis / TX,2019-06-26T12:10:00.000Z,44344.09276335129
Fees in satoshis / TX,2019-06-26T13:00:00.000Z,50619.13790387147
Fees in satoshis / TX,2019-06-26T13:50:00.000Z,51187.60932624088
Fees in satoshis / TX,2019-06-26T14:40:00.000Z,42575.01615178996
Fees in satoshis / TX,2019-06-26T15:30:00.000Z,48521.415055405014
Fees in satoshis / TX,2019-06-26T16:20:00.000Z,43137.9445128675
Fees in satoshis / TX,2019-06-26T17:10:00.000Z,43698.22891116078
Fees in satoshis / TX,2019-06-26T18:00:00.000Z,45529.503698016735
Fees in satoshis / TX,2019-06-26T18:50:00.000Z,44323.62980158811
Fees in satoshis / TX,2019-06-26T19:40:00.000Z,75123.020125653
Fees in satoshis / TX,2019-06-26T20:30:00.000Z,52660.165047771414
Fees in satoshis / TX,2019-06-26T21:20:00.000Z,49996.391044763965
Fees in satoshis / TX,2019-06-26T22:10:00.000Z,46491.80583513733
Fees in satoshis / TX,2019-06-26T23:00:00.000Z,45860.698628256294
Fees in satoshis / TX,2019-06-26T23:50:00.000Z,44772.15328101639
Fees in satoshis / TX,2019-06-27T00:40:00.000Z,42492.17743131333
Fees in satoshis / TX,2019-06-27T01:30:00.000Z,49158.80679014393
Fees in satoshis / TX,2019-06-27T02:20:00.000Z,50129.33703995591
Fees in satoshis / TX,2019-06-27T03:10:00.000Z,46829.399268933186
Fees in satoshis / TX,2019-06-27T04:00:00.000Z,48237.24222890023
Fees in satoshis / TX,2019-06-27T04:50:00.000Z,44812.973646102735
Fees in satoshis / TX,2019-06-27T05:40:00.000Z,48448.63802079136
Fees in satoshis / TX,2019-06-27T06:30:00.000Z,55796.101941883026
Fees in satoshis / TX,2019-06-27T07:20:00.000Z,51324.5379824211
Fees in satoshis / TX,2019-06-27T08:10:00.000Z,51449.889186099215
Fees in satoshis / TX,2019-06-27T09:00:00.000Z,49146.305614582
Fees in satoshis / TX,2019-06-27T09:50:00.000Z,54126.473939504904
Fees in satoshis / TX,2019-06-27T10:40:00.000Z,48316.0356043018
Fees in satoshis / TX,2019-06-27T11:30:00.000Z,49307.32307571579
Fees in satoshis / TX,2019-06-27T12:20:00.000Z,45850.692442876054
Fees in satoshis / TX,2019-06-27T13:10:00.000Z,58957.03983330948
Fees in satoshis / TX,2019-06-27T14:00:00.000Z,63983.09774504676
Fees in satoshis / TX,2019-06-27T14:50:00.000Z,66119.59461521737
Fees in satoshis / TX,2019-06-27T15:40:00.000Z,53439.52196838827
Fees in satoshis / TX,2019-06-27T16:30:00.000Z,56173.15376556946
Fees in satoshis / TX,2019-06-27T17:20:00.000Z,57948.71722583836
Fees in satoshis / TX,2019-06-27T18:10:00.000Z,58383.77575161746
Fees in satoshis / TX,2019-06-27T19:00:00.000Z,60066.07229863955
Fees in satoshis / TX,2019-06-27T19:50:00.000Z,52213.75923394129
Fees in satoshis / TX,2019-06-27T20:40:00.000Z,58354.1601923835
Fees in satoshis / TX,2019-06-27T21:30:00.000Z,53635.83394302009
Fees in satoshis / TX,2019-06-27T22:20:00.000Z,43837.6588702327
Fees in satoshis / TX,2019-06-27T23:10:00.000Z,46558.36639550871
Fees in satoshis / TX,2019-06-28T00:00:00.000Z,50901.22299679052
Fees in satoshis / TX,2019-06-28T00:50:00.000Z,43946.38577484088
Fees in satoshis / TX,2019-06-28T01:40:00.000Z,49801.207502400895
Fees in satoshis / TX,2019-06-28T02:30:00.000Z,46913.948481727726
Fees in satoshis / TX,2019-06-28T03:20:00.000Z,40347.81822136108
Fees in satoshis / TX,2019-06-28T04:10:00.000Z,42231.04587086044
Fees in satoshis / TX,2019-06-28T05:00:00.000Z,37331.87709496766
Fees in satoshis / TX,2019-06-28T05:50:00.000Z,39941.71396263166
Fees in satoshis / TX,2019-06-28T06:40:00.000Z,35741.6114545967
Fees in satoshis / TX,2019-06-28T07:30:00.000Z,40095.512787319516
Fees in satoshis / TX,2019-06-28T08:20:00.000Z,42325.26384767021
Fees in satoshis / TX,2019-06-28T09:10:00.000Z,45971.50387147112
Fees in satoshis / TX,2019-06-28T10:00:00.000Z,60451.05544843002
Fees in satoshis / TX,2019-06-28T10:50:00.000Z,52181.1492591533
Fees in satoshis / TX,2019-06-28T11:40:00.000Z,65315.92417678573
Fees in satoshis / TX,2019-06-28T12:30:00.000Z,49084.49677589505
Fees in satoshis / TX,2019-06-28T13:20:00.000Z,65133.62215530407
Fees in satoshis / TX,2019-06-28T14:10:00.000Z,59779.624846744526
Fees in satoshis / TX,2019-06-28T15:00:00.000Z,52825.05797103719
Fees in satoshis / TX,2019-06-28T15:50:00.000Z,60185.26242423644
Fees in satoshis / TX,2019-06-28T16:40:00.000Z,50258.444132428696
Fees in satoshis / TX,2019-06-28T17:30:00.000Z,58058.81101597279
Fees in satoshis / TX,2019-06-28T18:20:00.000Z,48499.37658420194
